,pos,country_code,iso_code,country,year,gdlcode,region,iwi,edyr,edyr_fem,edyr_male,urban,wrk_agr,wrk_lnagr,wrk_unagr,tv,phone,electr,small_house,large_house,qual_floor,bad_floor,tap_water,bad_water,flush_toilet,bad_toilet,age09,age1019,age2029,age3039,age4049,age5059,age6069,age7079,age8089,age90hi,N,Nhh,sdr_id,sdr_name,sdr_level
65,67,ML,MLI,Mali,2013,MLIt,Total,35.2,2.1,1.5,2.8,21.7,,63.7,2.8,33.1,77.0,26.7,10.5,58.2,3.6,71.3,8.9,33.7,7.3,58.2,36.4,22.4,12.2,10.6,6.6,6.1,3.8,1.3,0.4,0.2,,,0,,
66,68,ML,MLI,Mali,2013,MLItr,Rural,28.9,1.2,0.8,1.7,0.0,,73.4,0,20.8,71.8,12.6,10.5,58.0,1.7,81.4,1.7,41.2,5.0,70.6,37.8,21.8,11.6,10.3,6.5,6.3,3.9,1.4,0.4,0.2,,,0,,
67,69,ML,MLI,Mali,2013,MLItu,Urban,58.1,5.1,4.0,6.2,100.0,,0,20.8,77.3,95.7,77.6,10.7,59.1,10.6,34.7,34.5,6.4,15.8,13.3,31.2,24.6,14.6,11.7,6.8,5.4,3.6,1.2,0.4,0.4,,,0,,
68,70,ML,MLI,Mali,2013,MLIr101,Kayes,32.9,1.5,1.0,2.2,15.0,,0,100,28.1,77.5,22.7,15.0,58.2,2.1,74.6,9.8,34.0,4.0,58.3,37.5,21.6,11.7,9.8,6.4,6.5,4.1,1.7,0.5,0.1,,,8638,Kayes,ADM1
69,71,ML,MLI,Mali,2013,MLIr102,Koulikoro,33.0,2.0,1.4,2.8,6.6,,82.1,0,30.4,75.9,23.4,10.9,55.3,3.6,69.3,5.0,42.5,5.2,60.5,37.0,22.4,12.0,10.4,6.6,6.0,3.8,1.2,0.4,0.1,,,8640,Koulikoro,ADM1
70,72,ML,MLI,Mali,2013,MLIr103,Sikasso,33.9,1.7,1.2,2.4,17.9,,0,0,29.6,76.5,21.8,7.8,65.7,1.5,75.6,7.0,31.4,7.2,64.4,37.1,22.9,11.9,10.7,6.1,6.2,3.4,1.2,0.4,0.2,,,8643,Sikasso,ADM1
71,73,ML,MLI,Mali,2013,MLIr104,Segou,30.6,1.4,1.0,1.9,9.5,,0,0,25.2,71.9,15.4,7.6,57.7,1.6,82.1,3.2,38.3,5.1,65.0,36.9,21.5,11.8,10.5,6.9,6.2,4.1,1.3,0.4,0.2,,,8642,Segou,ADM1
72,74,ML,MLI,Mali,2013,MLIr105,Mopti,27.0,0.9,0.6,1.3,9.6,,78.9,0,16.6,69.3,10.7,13.1,50.2,1.9,86.5,4.7,44.7,6.0,76.3,37.3,21.8,11.1,10.3,7.1,6.1,4.2,1.5,0.4,0.2,,,8641,Mopti,ADM1
73,75,ML,MLI,Mali,2013,MLIr108,Bamako,61.7,5.7,4.6,6.8,100.0,,0,0,82.7,96.7,84.9,12.6,58.0,15.2,26.9,33.0,2.0,20.6,9.1,30.3,24.2,16.0,11.9,6.8,5.1,3.5,1.1,0.4,0.4,,,8636,Bamako,ADM1
